1805	2	1	1	15091	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1422	2	2	2	8980	~	~	~	347	~	~	~	~	~	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1960	2	5	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1077	2	2	6	16065	19125	~	~	183	183	183	183	~	~	1	1	1	2	1	1	3	1	1	4	1	1	0	0	0	0	0	0	
1442	2	4	3	21063	~	~	~	344	~	~	~	~	~	4	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1442	2	4	4	21063	~	~	~	344	~	~	~	~	~	4	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1442	2	4	5	21063	~	~	~	344	~	~	~	~	~	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1783	2	2	8	7667	~	~	~	150	~	~	~	~	~	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1337	2	4	2	22111	~	~	~	143	~	~	~	~	~	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1261	2	2	3	9730	~	~	~	136	~	~	~	~	~	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1012	2	6	3	20134	~	~	~	349	~	~	~	~	~	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1425	2	2	1	16244	~	~	~	347	~	~	~	~	~	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1078	2	2	1	16065	~	~	~	181	181	AUDI	181	~	~	2	6	2	3	6	2	4	12	1	5	13	1	0	0	0	0	0	0	
1523	2	2	3	10569	~	~	~	104	~	~	~	~	~	2	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7985	2	1	1	7708	20037	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1319	2	4	1	16044	~	~	~	119B	~	~	~	~	~	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1337	2	3	2	22111	~	~	~	143	~	~	~	~	~	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1337	2	6	1	22111	~	~	~	143	~	~	~	~	~	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1337	2	4	1	22111	~	~	~	143	~	~	~	~	~	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1446	2	4	5	21063	~	~	~	344	~	~	~	~	~	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1245	2	1	2	8835	~	~	~	181	181	181	181	~	~	2	8	2	3	4	2	4	6	2	5	2	1	0	0	0	0	0	0	
1516	2	3	4	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1581	2	2	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1581	2	3	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1581	2	4	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1581	2	5	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1581	2	1	2	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1581	2	1	3	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
