2801	47778	2818	102
2801	10839	1215	113
2801	10839	1358	102
2801	10839	1523	101
2801	10839	1606	102
2801	10839	1613	101
2801	10839	1845	101
2801	10839	1915	101
2801	10839	2810	103
2801	46612	1057	101
2801	46612	1061	101
2801	46612	1105	101
2801	46612	1215	108
2801	46612	1338	101
2801	46612	1615	101
2801	46612	1835	101
2801	46612	1915	103
2801	46612	2810	101
2801	36827	1055	101
2801	36827	1059	101
2801	36827	1105	101
2801	36827	1225	119
2801	36827	1637	103
2801	36827	1849	101
2801	36827	1920	102
2801	46891	1059	101
2801	46891	1065	101
2801	46891	1225	101
2801	46891	1629	101
2801	46891	1849	103
2801	46891	1925	111
2801	47801	1031	101
2801	47801	1207	103
2801	47801	1355	103
2801	47801	1442	101
2801	47801	1605	102
2801	47801	1765	101
2801	47801	1805	103
2801	47801	1906	104
2801	47801	2807	101
2801	702324	1219	101
2801	702324	1358	102
2801	702324	1629	101
2801	702324	1785	101
2801	702324	1845	102
2801	702324	1959	101
2801	702324	2810	101
2801	46614	1013	101
2801	46614	1105	101
2801	46614	1215	112
2801	46614	1358	103
2801	46614	1615	104
2801	46614	1637	103
2801	46614	1829	101
2801	46614	1925	111
2801	46614	2810	102
2801	52056	1025	101
2801	52056	1239	104
2801	52056	1444	101
2801	52056	1649	102
2801	52056	1867	103
2801	52056	2818	102
2801	46615	1077	101
2801	46615	1219	106
2801	46615	1358	103
2801	46615	1508	101
2801	46615	1629	102
2801	46615	1845	101
2801	46615	1860	101
2801	46615	1919	104
2801	46615	2810	105
2801	48450	1012	101
2801	48450	1209	109
2801	48450	1357	102
2801	48450	1442	101
2801	48450	1605	101
2801	48450	1765	102
2801	48450	1805	111
2801	48450	1907	102
2801	48450	2802	105
2801	54445	1412	102
2801	54445	1605	103
2801	54445	1805	108
2801	54445	1915	107
2801	54445	2810	103
2801	54445	2903	101
2801	54445	2947	101
2801	54445	2948	101
2801	54445	2950	101
2801	48991	1012	101
2801	48991	1088	102
2801	48991	1207	109
2801	48991	1355	103
2801	48991	1604	101
2801	48991	1765	101
2801	48991	1805	106
2801	48991	1906	103
2801	48991	2806	102
2801	46826	1088	101
2801	46826	1225	113
2801	46826	1359	101
2801	46826	1637	103
2801	46826	1849	102
2801	46826	1926	105
2801	46826	1938	101
2801	49051	1281	102
2801	49051	1540	102
2801	49051	1648	101
2801	49051	1867	102
2801	49051	1947	108
2801	49051	2818	103
2801	49050	1031	101
2801	49050	1201	102
2801	49050	1231	101
2801	49050	1523	102
2801	49050	1604	101
2801	49050	1765	101
2801	49050	1843	107
2801	49050	1906	102
2801	49050	2803	104
2801	49050	2903	101
2801	40527	1256	101
2801	40527	1261	105
2801	40527	1270	101
2801	40527	1339	101
2801	40527	1669	101
2801	40527	1869	107
2801	40527	1925	104
2801	700366	1017	101
2801	700366	1125	102
2801	700366	1261	105
2801	700366	1339	101
2801	700366	1649	101
2801	700366	1869	102
2801	700366	1920	102
2801	44451	1250	104
2801	44451	1380	101
2801	44451	1649	103
2801	44451	1867	102
2801	44451	1947	104
2801	44451	2818	102
2801	46511	1025	101
2801	46511	1105	103
2801	46511	1215	107
2801	46511	1317	101
2801	46511	1435	101
2801	46511	1615	104
2801	46511	1845	102
