Student Number	Course Number
45761	1809
45761	1959
45762	1211
45762	1213
45762	1805
45762	1915
45762	2920
45762	2946
45762	2947
45762	2950
45763	1535
45763	1783
45763	1805
45763	2920
45763	2945
45763	2946
45763	2947
45763	2948
45763	2950
45765	1211
45765	1213
45765	1604
45765	1613
45765	1805
45765	1915
45765	2920
45768	1077
45768	1219
45768	1247
45768	1318
45768	1443
45768	1609
45768	1782
45768	1829
45768	1919
45769	1105
45769	1215
45769	1357
45769	1524
45769	1816
45769	1834
45769	1915
45769	1931
45772	1215
45772	1318
45772	1422
45772	1637
45772	1766
45772	1845
45772	1915
45772	1784A
45775	1056
45775	1061
45775	1105
45775	1215
45775	1318
45775	1629
45775	1860
45775	1919
45775	4845
45776	1215
45776	1262
45776	1358
45776	1615
45776	1785
45776	1829
45776	1915
45777	1215
45777	1367
45777	1515
45777	1524
45777	1613
45777	1843
45777	1915
45778	1013
45778	1025
45778	1033
45778	1219
45778	1358
45778	1629
45778	1829
45778	1919
45781	1013
45781	1105
45781	1219
45781	1368
45781	1615
45781	1772
45781	1845
45781	1919
45783	1061
45783	1105
45783	1211
45783	1213
45783	1355
45783	1615
45783	1783
45783	1843
45783	1915
45785	1219
45785	1247
45785	1338
45785	1629
45785	1783
45785	1860
45785	1919
45788	1219
45788	1247
45788	1358
45788	1413
45788	1629
45788	1834
45788	1860
45788	1919
45793	1105
45793	1215
45793	1357
45793	1515
45793	1615
45793	1834
45793	1915
45793	1784A
45795	1105
45795	1215
45795	1337
45795	1613
45795	1784
45795	1835
45795	1915
45796	1219
45796	1247
45796	1368
45796	1637
45796	1784
45796	1829
45796	1906
45796	1919
45797	1211
45797	1213
45797	1606
45797	1613
45797	1805
45797	1915
45797	2920
45799	1215
45799	1357
45799	1503
45799	1615
45799	1676
45799	1772
45799	1845
45799	1915
45799	2904
45799	2920
45802	1012
45802	1105
45802	1215
45802	1358
45802	1615
45802	1772
45802	1805
45802	1915
45803	1105
45803	1215
45803	1358
45803	1615
45803	1782
45803	1845
45803	1915
45803	1931
45804	1033
45804	1077
45804	1215
45804	1285
45804	1358
45804	1615
45804	1845
45804	1915
45805	1031
45805	1207
45805	1442
45805	1604
45805	1765
45805	1843
45805	1906
45805	2804
45805	2908
45805	2920
45807	1215
45807	1358
45807	1523
45807	1615
45807	1845
45807	1915
45807	1959
45809	1013
45809	1035
45809	1215
45809	1358
45809	1629
45809	1829
45809	1915
45809	1784A
45810	1061
45810	1219
45810	1262
45810	1358
45810	1650
45810	1786
45810	1860
45810	1919
45813	1012
45813	1211
45813	1213
45813	1355
45813	1606
45813	1613
45813	1805
45813	1915
45813	2920
45814	1057
45814	1058
45814	1061
45814	1077
45814	1105
45814	1215
45814	1358
45814	1637
45814	1860
45814	1919
45814	4137
45814	4845
45815	1061
45815	1215
45815	1368
45815	1422
45815	1615
45815	1785
45815	1834
45815	1915
45817	1219
45817	1338
45817	1508
45817	1629
45817	1782
45817	1845
45817	1860
45817	1919
45818	1013
45818	1105
45818	1219
45818	1338
45818	1629
45818	1783
45818	1829
45818	1919
45823	1025
45823	1105
45823	1219
45823	1358
45823	1615
45823	1845
45823	1915
45824	1159
45824	1219
45824	1318
45824	1413
45824	1629
45824	1782
45824	1860
45824	1919
45825	1088
45825	1215
45825	1338
45825	1523
45825	1809
45825	1816
45825	1915
45828	1012
45828	1135
45828	1207
45828	1335
45828	1412
45828	1609
45828	1783
45828	1809
45828	2802
45829	1061
45829	1105
45829	1219
45829	1358
45829	1615
45829	1783
45829	1845
45829	1915
45830	1057
45830	1061
45830	1219
45830	1247
45830	1338
45830	1650
45830	1783
45830	1860
45830	1919
45831	1105
45831	1219
45831	1259
45831	1358
45831	1629
45831	1766
45831	1845
45831	1860
45831	1919
45833	1215
45833	1245
45833	1315
45833	1412
45833	1606
45833	1613
45833	1843
45833	1915
45833	2920
45834	1025
45834	1105
45834	1213
45834	1358
45834	1615
45834	1783
45834	1845
45834	1915
45836	1105
45836	1215
45836	1338
45836	1615
45836	1783
45836	1843
45836	1915
45838	1061
45838	1088
45838	1219
45838	1357
45838	1524
45838	1629
45838	1860
45838	1919
45841	1025
45841	1061
45841	1077
45841	1215
45841	1352
45841	1615
45841	1845
45841	1915
45850	1225
45850	1427
45850	1637
45850	1784
45850	1849
45850	1925
45850	1940
45853	1077
45853	1215
45853	1358
45853	1508
45853	1629
45853	1784
45853	1845
45853	1919
45857	1061
45857	1211
45857	1213
45857	1355
45857	1413
45857	1615
45857	1845
45857	1915
45863	1012
45863	1032
45863	1207
45863	1215
45863	1772
45863	1805
45863	1816
45863	1915
45864	1077
45864	1135
45864	1209
45864	1357
45864	1650
45864	1676
45864	1783
45864	1809
45864	1960
45864	2802
45869	1165
45869	1215
45869	1265
45869	1358
45869	1637
45869	1785
45869	1829
45869	1919
45870	1057
45870	1061
45870	1105
45870	1215
45870	1357
45870	1615
45870	1766
45870	1834
45870	1915
45872	1061
45872	1105
45872	1215
45872	1357
45872	1615
45872	1783
45872	1834
45872	1915
45877	1215
45877	1357
45877	1413
45877	1615
45877	1783
45877	1829
45877	1915
45881	1013
45881	1105
45881	1219
45881	1338
45881	1615
45881	1771
45881	1829
45881	1919
45886	1077
45886	1105
45886	1215
45886	1317
45886	1368
45886	1629
45886	1771
45886	1845
45886	1915
45887	1012
45887	1215
45887	1357
45887	1524
45887	1613
45887	1843
45887	1915
45889	1106
45889	1215
45889	1222
45889	1338
45889	1637
45889	1783
45889	1834
45889	1915
45897	1025
45897	1211
45897	1213
45897	1355
45897	1606
45897	1613
45897	1805
45897	1915
45897	1931
45902	1215
45902	1286
45902	1337
45902	1615
45902	1784
45902	1843
45902	1915
45904	1012
45904	1035
45904	1105
45904	1215
45904	1317
45904	1615
45904	1783
45904	1834
45904	1915
45910	1079
45910	1088
45910	1250
45910	1680
45910	1940
45910	1948
45910	2818
45913	1025
45913	1215
45913	1256
45913	1358
45913	1615
45913	1782
45913	1834
45913	1915
45914	1013
45914	1025
45914	1215
45914	1412
45914	1792
45914	1816
45914	1915
45919	1061
45919	1077
45919	1105
45919	1215
45919	1358
45919	1615
45919	1783
45919	1845
45919	1919
45920	1013
45920	1077
45920	1079
45920	1219
45920	1358
45920	1650
45920	1782
45920	1860
45920	1919
45926	1056
45926	1061
45926	1105
45926	1215
45926	1358
45926	1629
45926	1783
45926	1834
45926	1919
45931	1077
45931	1079
45931	1209
45931	1367
45931	1650
45931	1783
45931	1809
45931	1960
45931	2802
45934	1025
45934	1215
45934	1245
45934	1368
45934	1615
45934	1772
45934	1845
45934	1915
45934	2920
45944	1058
45944	1061
45944	1077
45944	1079
45944	1219
45944	1358
45944	1629
45944	1783
45944	1860
45944	1919
45946	1061
45946	1215
45946	1355
45946	1606
45946	1615
45946	1805
45946	1915
45946	2920
45946	1784A
45949	1051
45949	1207
45949	1337
45949	1435
45949	1605
45949	1765
45949	1843
45949	1906
45949	2807
45958	1057
45958	1061
45958	1077
45958	1105
45958	1215
45958	1615
45958	1773
45958	1843
45958	1915
45959	1105
45959	1215
45959	1357
45959	1513
45959	1805
45959	1816
45959	1915
45963	1125
45963	1261
45963	1359
45963	1459
45963	1650
45963	1766
45963	1869
45963	1920
45964	1055
45964	1057
45964	1261
45964	1293
45964	1339
45964	1670
45964	1860
45964	1920
45966	1031
45966	1215
45966	1606
45966	1613
45966	1772
45966	1805
45966	1915
45993	1077
45993	1215
45993	1338
45993	1413
45993	1615
45993	1782
45993	1834
45993	1915
45994	1055
45994	1125
45994	1225
45994	1508
45994	1650
45994	1784
45994	1869
45994	1920
45996	1035
45996	1261
45996	1265
45996	1358
45996	1637
45996	1849
45996	1920
46006	1125
46006	1225
46006	1265
46006	1358
46006	1637
46006	1849
46006	1925
46026	1013
46026	1025
46026	1261
46026	1318
46026	1637
46026	1785
46026	1860
46026	1925
46043	1201
46043	1231
46043	1355
46043	1513
46043	1523
46043	1605
46043	1765
46043	1843
46043	1906
46043	2806
46054	1125
46054	1225
46054	1357
46054	1635
46054	1849
46054	1925
46069	1077
46069	1209
46069	1335
46069	1503
46069	1609
46069	1765
46069	1809
46069	1906
46069	2807
46070	1051
46070	1057
46070	1209
46070	1245
46070	1317
46070	1609
46070	1765
46070	1809
46070	1907
46070	2807
46083	1051
46083	1207
46083	1355
46083	1442
46083	1605
46083	1765
46083	1805
46083	1906
46083	2803
46134	1135
46134	1412
46134	1523
46134	1604
46134	1782
46134	1843
46134	2806
46134	2920
46134	2941
46134	2942
46137	1017
46137	1031
46137	1261
46137	1359
46137	1649
46137	1792
46137	1834
46137	1925
46138	1013
46138	1225
46138	1318
46138	1637
46138	1785
46138	1849
46138	1925
46138	4137
46140	1207
46140	1335
46140	1523
46140	1604
46140	1765
46140	1805
46140	1906
46140	2801
46140	2920
46142	1012
46142	1077
46142	1078
46142	1135
46142	1209
46142	1367
46142	1605
46142	1783
46142	1809
46142	2806
46152	1116
46152	1119
46152	1239
46152	1624
46152	1867
46152	1937
46152	2818
46160	1207
46160	1357
46160	1523
46160	1605
46160	1676
46160	1765
46160	1805
46160	1906
46160	2802
46166	1032
46166	1135
46166	1211
46166	1213
46166	1355
46166	1444
46166	1615
46166	1805
46166	1915
46166	2920
46169	1105
46169	1215
46169	1318
46169	1615
46169	1785
46169	1845
46169	1919
46169	1959
46173	1225
46173	1523
46173	1635
46173	1834
46173	1925
46173	2920
46173	2992
46173	1784A
46175	1105
46175	1215
46175	1285
46175	1338
46175	1582
46175	1805
46175	1816
46175	1915
46177	1136
46177	1215
46177	1355
46177	1513
46177	1613
46177	1845
46177	1915
46180	1012
46180	1105
46180	1213
46180	1358
46180	1615
46180	1783
46180	1829
46180	1834
46180	1915
46181	1211
46181	1213
46181	1413
46181	1606
46181	1613
46181	1785
46181	1805
46181	1915
46181	2920
46184	1513
46184	1523
46184	1604
46184	1765
46184	1843
46184	1906
46184	2804
46184	2920
46184	2941
46184	2942
46186	1017
46186	1088
46186	1105
46186	1225
46186	1339
46186	1649
46186	1860
46186	1925
46188	1215
46188	1357
46188	1513
46188	1783
46188	1805
46188	1816
46188	1915
46190	1012
46190	1035
46190	1105
46190	1219
46190	1358
46190	1615
46190	1772
46190	1845
46190	1919
46191	1088
46191	1105
46191	1215
46191	1358
46191	1615
46191	1783
46191	1829
46191	1919
46195	1105
46195	1225
46195	1635
46195	1676
46195	1792
46195	1843
46195	1925
46201	1066
46201	1247
46201	1250
46201	1648
46201	1867
46201	1947
46201	2818
46202	1031
46202	1105
46202	1215
46202	1357
46202	1615
46202	1766
46202	1835
46202	1915
46214	1126
46214	1239
46214	1509
46214	1669
46214	1869
46214	2818
46216	1055
46216	1077
46216	1225
46216	1637
46216	1849
46216	1925
46216	2907
46216	2920
46231	1105
46231	1219
46231	1358
46231	1413
46231	1650
46231	1784
46231	1860
46231	1959
46244	1056
46244	1061
46244	1219
46244	1358
46244	1629
46244	1783
46244	1845
46244	1860
46244	1919
46246	1105
46246	1219
46246	1503
46246	1582
46246	1805
46246	1816
46246	1915
46248	1225
46248	1359
46248	1427
46248	1442
46248	1637
46248	1849
46248	1925
46260	1055
46260	1056
46260	1125
46260	1261
46260	1359
46260	1650
46260	1869
46260	1925
46260	1940
46268	1105
46268	1215
46268	1358
46268	1503
46268	1629
46268	1834
46268	1919
46268	1784A
46273	1116
46273	1126
46273	1249
46273	1357
46273	1637
46273	1849
46273	1947
46273	2818
46284	1106
46284	1209
46284	1355
46284	1368
46284	1615
46284	1785
46284	1834
46284	1915
46297	1012
46297	1211
46297	1213
46297	1256
46297	1615
46297	1783
46297	1805
46297	1915
46317	1219
46317	1358
46317	1650
46317	1785
46317	1834
46317	1860
46317	1919
46319	1055
46319	1059
46319	1239
46319	1649
46319	1783
46319	1948
46319	2818
46346	1225
46346	1315
46346	1414
46346	1503
46346	1504
46346	1635
46346	1834
46346	1925
46355	1135
46355	1207
46355	1245
46355	1355
46355	1435
46355	1605
46355	1783
46355	1843
46355	2808
46362	1020
46362	1077
46362	1250
46362	1330
46362	1660
46362	1867
46362	1947
46362	2818
46374	1012
46374	1209
46374	1357
46374	1412
46374	1629
46374	1765
46374	1809
46374	1936
46374	2804
46379	1126
46379	1239
46379	1433
46379	1624
46379	1792
46379	1835
46379	1937
46379	2818
46379	2920
46380	1025
46380	1225
46380	1315
46380	1635
46380	1792
46380	1829
46380	1925
46380	2920
46393	1215
46393	1367
46393	1422
46393	1613
46393	1771
46393	1805
46393	1915
46393	2920
46417	1017
46417	1061
46417	1225
46417	1247
46417	1339
46417	1629
46417	1849
46417	1925
46441	2920
46441	2947
46461	1215
46461	1318
46461	1413
46461	1783
46461	1805
46461	1816
46490	1225
46490	1338
46490	1535
46490	1637
46490	1784
46490	1849
46490	1925
46491	1250
46491	1315
46491	1380
46491	1649
46491	1869
46491	1939
46491	2818
46495	1051
46495	1077
46495	1209
46495	1317
46495	1605
46495	1765
46495	1809
46495	1906
46495	2804
46511	1012
46511	1207
46511	1315
46511	1605
46511	1765
46511	1805
46511	1907
46511	1931
46511	2801
46517	1012
46517	1087
46517	1207
46517	1355
46517	1609
46517	1765
46517	1809
46517	1906
46517	2807
46527	1051
46527	1135
46527	1207
46527	1355
46527	1782
46527	1815
46527	2804
46529	1077
46529	1209
46529	1245
46529	1315
46529	1609
46529	1765
46529	1809
46529	1907
46529	2808
46535	1031
46535	1207
46535	1357
46535	1412
46535	1605
46535	1765
46535	1805
46535	1906
46535	2801
46556	2804
46556	2904
46556	2920
46556	2945
46556	2946
46556	2947
46556	2948
46556	2950
46581	1077
46581	1249
46581	1515
46581	1648
46581	1867
46581	2818
46592	1207
46592	1335
46592	1523
46592	1605
46592	1765
46592	1805
46592	1906
46592	2806
46592	2920
46593	1012
46593	1207
46593	1357
46593	1422
46593	1605
46593	1765
46593	1805
46593	1906
46593	2806
46595	1012
46595	1087
46595	1207
46595	1355
46595	1765
46595	1815
46595	1906
46595	2807
46596	1012
46596	1051
46596	1207
46596	1357
46596	1605
46596	1765
46596	1809
46596	1906
46596	2801
46608	1012
46608	1209
46608	1351
46608	1412
46608	1605
46608	1765
46608	1809
46608	1907
46608	2804
46609	1207
46609	1335
46609	1513
46609	1609
46609	1676
46609	1765
46609	1805
46609	1936
46609	2803
46611	1031
46611	1051
46611	1207
46611	1357
46611	1605
46611	1765
46611	1805
46611	1906
46611	2802
46612	1051
46612	1057
46612	1077
46612	1207
46612	1337
46612	1605
46612	1765
46612	1805
46612	1907
46612	2801
46614	1012
46614	1207
46614	1357
46614	1422
46614	1605
46614	1765
46614	1805
46614	1907
46614	2802
46615	1012
46615	1077
46615	1209
46615	1357
46615	1609
46615	1765
46615	1809
46615	1907
46615	2807
46616	1051
46616	1057
46616	1209
46616	1245
46616	1357
46616	1605
46616	1765
46616	1809
46616	1907
46616	2808
46619	1077
46619	1207
46619	1357
46619	1523
46619	1605
46619	1765
46619	1805
46619	1906
46619	2803
46623	1051
46623	1087
46623	1209
46623	1337
46623	1605
46623	1765
46623	1809
46623	1906
46623	2807
46624	1012
46624	1209
46624	1337
46624	1412
46624	1609
46624	1765
46624	1809
46624	1906
46624	2808
46632	1087
46632	1209
46632	1317
46632	1367
46632	1609
46632	1765
46632	1809
46632	1906
46632	2806
46633	1207
46633	1337
46633	1513
46633	1523
46633	1605
46633	1765
46633	1809
46633	1906
46633	2807
46635	1105
46635	1219
46635	1357
46635	1635
46635	1845
46635	1915
46635	1959
46635	1784A
46639	1051
46639	1207
46639	1245
46639	1315
46639	1765
46639	1815
46639	1906
46639	2808
46641	1012
46641	1051
46641	1058
46641	1207
46641	1355
46641	1605
46641	1765
46641	1805
46641	1906
46641	2801
46648	1207
46648	1357
46648	1412
46648	1435
46648	1605
46648	1765
46648	1805
46648	1906
46648	2802
46649	1207
46649	1357
46649	1503
46649	1523
46649	1609
46649	1765
46649	1809
46649	1906
46649	2808
46650	1207
46650	1367
46650	1503
46650	1523
46650	1609
46650	1765
46650	1809
46650	1906
46650	2801
46651	1077
46651	1087
46651	1207
46651	1335
46651	1605
46651	1765
46651	1805
46651	1906
46651	2806
46652	1031
46652	1207
46652	1355
46652	1503
46652	1523
46652	1609
46652	1765
46652	1809
46652	1906
46652	2806
46653	1209
46653	1265
46653	1357
46653	1422
46653	1605
46653	1765
46653	1809
46653	1906
46653	2804
46656	1051
46656	1207
46656	1355
46656	1605
46656	1765
46656	1809
46656	1906
46656	2806
46657	1012
46657	1843
46657	2807
46657	2906
46657	2920
46657	2945
46657	2946
46657	2947
46657	2948
46657	2950
46661	1051
46661	1057
46661	1209
46661	1367
46661	1503
46661	1609
46661	1765
46661	1809
46661	2803
46662	1051
46662	1057
46662	1209
46662	1355
46662	1609
46662	1765
46662	1809
46662	1960
46662	2802
46666	1012
46666	1207
46666	1357
46666	1422
46666	1609
46666	1765
46666	1809
46666	1906
46666	2806
46669	1012
46669	1209
46669	1317
46669	1442
46669	1609
46669	1765
46669	1809
46669	1907
46669	2806
46671	1051
46671	1057
46671	1209
46671	1245
46671	1337
46671	1629
46671	1765
46671	1809
46671	1960
46671	2801
46672	1051
46672	1057
46672	1207
46672	1355
46672	1609
46672	1765
46672	1805
46672	1906
46672	2803
46673	1051
46673	1207
46673	1245
46673	1367
46673	1523
46673	1609
46673	1765
46673	1809
46673	1906
46673	2804
46676	1012
46676	1209
46676	1357
46676	1523
46676	1609
46676	1765
46676	1805
46676	1906
46676	2802
46683	1207
46683	1355
46683	1435
46683	1523
46683	1605
46683	1765
46683	1805
46683	1906
46683	2808
46684	1125
46684	1225
46684	1555
46684	1635
46684	1845
46684	1925
46684	1784A
46689	1209
46689	1357
46689	1412
46689	1503
46689	1629
46689	1765
46689	1809
46689	1906
46689	2806
46691	1077
46691	1209
46691	1317
46691	1629
46691	1676
46691	1765
46691	1809
46691	1906
46691	2806
46693	1012
46693	1207
46693	1295
46693	1337
46693	1605
46693	1765
46693	1805
46693	1906
46693	2803
46694	1031
46694	1051
46694	1207
46694	1355
46694	1605
46694	1765
46694	1805
46694	1906
46694	2802
46697	1207
46697	1357
46697	1503
46697	1513
46697	1609
46697	1765
46697	1809
46697	1906
46697	2801
46698	1012
46698	1087
46698	1207
46698	1367
46698	1609
46698	1765
46698	1809
46698	1936
46698	2807
46700	1201
46700	1231
46700	1412
46700	1523
46700	1604
46700	1765
46700	1843
46700	1906
46700	2802
46702	1012
46702	1207
46702	1337
46702	1513
46702	1609
46702	1765
46702	1805
46702	1906
46702	2806
46704	1207
46704	1357
46704	1503
46704	1523
46704	1605
46704	1765
46704	1805
46704	1906
46704	2807
46706	1261
46706	1359
46706	1443
46706	1670
46706	1755
46706	1865
46706	1869
46706	1920
46707	1031
46707	1207
46707	1357
46707	1422
46707	1605
46707	1765
46707	1809
46707	1906
46707	2804
46708	1031
46708	1207
46708	1337
46708	1503
46708	1609
46708	1765
46708	1809
46708	1906
46708	2801
46710	1207
46710	1337
46710	1412
46710	1513
46710	1609
46710	1765
46710	1805
46710	1906
46710	2806
46715	1012
46715	1077
46715	1135
46715	1209
46715	1355
46715	1609
46715	1783
46715	1809
46715	2802
46716	1135
46716	1207
46716	1357
46716	1412
46716	1513
46716	1605
46716	1782
46716	1809
46716	2806
46719	1012
46719	1087
46719	1089
46719	1135
46719	1207
46719	1337
46719	1605
46719	1783
46719	1805
46719	2807
46720	1012
46720	1135
46720	1207
46720	1317
46720	1412
46720	1605
46720	1782
46720	1805
46720	2803
46723	1135
46723	1207
46723	1337
46723	1412
46723	1435
46723	1605
46723	1782
46723	1805
46723	2801
46724	1012
46724	1077
46724	1079
46724	1135
46724	1209
46724	1367
46724	1609
46724	1783
46724	1805
46724	2802
46725	1135
46725	1207
46725	1245
46725	1337
46725	1513
46725	1605
46725	1783
46725	1805
46725	2801
46726	1012
46726	1843
46726	2803
46726	2903
46726	2920
46726	2945
46726	2946
46726	2947
46726	2948
46726	2950
46734	1051
46734	1135
46734	1207
46734	1337
46734	1435
46734	1629
46734	1782
46734	1809
46734	2804
46735	1077
46735	1135
46735	1207
46735	1357
46735	1629
46735	1676
46735	1783
46735	1809
46735	2804
46736	1012
46736	1135
46736	1207
46736	1337
46736	1513
46736	1605
46736	1783
46736	1805
46736	2803
46737	1135
46737	1207
46737	1265
46737	1357
46737	1605
46737	1783
46737	1805
46737	1936
46737	2804
46738	1031
46738	1135
46738	1207
46738	1335
46738	1609
46738	1783
46738	1805
46738	1906
46738	2803
46739	1012
46739	1135
46739	1207
46739	1285
46739	1337
46739	1605
46739	1782
46739	1805
46739	2804
46741	1051
46741	1077
46741	1135
46741	1207
46741	1337
46741	1609
46741	1783
46741	1805
46741	2806
46744	1012
46744	1135
46744	1207
46744	1337
46744	1513
46744	1609
46744	1783
46744	1809
46744	2803
46745	1031
46745	1135
46745	1201
46745	1231
46745	1513
46745	1605
46745	1782
46745	1843
46745	2808
46751	1051
46751	1135
46751	1207
46751	1357
46751	1605
46751	1783
46751	1805
46751	1959
46751	2802
46752	1135
46752	1209
46752	1367
46752	1422
46752	1503
46752	1609
46752	1783
46752	1809
46752	2803
46754	1012
46754	1135
46754	1207
46754	1337
46754	1523
46754	1605
46754	1772
46754	1805
46754	2803
46755	1207
46755	1265
46755	1357
46755	1523
46755	1605
46755	1765
46755	1805
46755	1906
46755	2803
46756	1077
46756	1135
46756	1207
46756	1357
46756	1513
46756	1605
46756	1771
46756	1805
46756	2807
46757	1135
46757	1209
46757	1285
46757	1295
46757	1357
46757	1782
46757	1815
46757	2806
46760	1135
46760	1207
46760	1337
46760	1412
46760	1523
46760	1609
46760	1783
46760	1809
46760	2806
46765	1012
46765	1135
46765	1207
46765	1357
46765	1609
46765	1783
46765	1809
46765	1906
46765	2803
46768	1051
46768	1135
46768	1207
46768	1245
46768	1335
46768	1605
46768	1783
46768	1805
46768	2808
46771	1077
46771	1135
46771	1207
46771	1245
46771	1355
46771	1605
46771	1782
46771	1805
46771	2804
46776	1087
46776	1089
46776	1135
46776	1209
46776	1367
46776	1629
46776	1783
46776	1809
46776	1959
46776	2803
46778	1012
46778	1135
46778	1209
46778	1355
46778	1609
46778	1676
46778	1783
46778	1809
46778	2806
46783	1012
46783	1031
46783	1135
46783	1207
46783	1337
46783	1609
46783	1783
46783	1809
46783	2804
46784	1225
46784	1355
46784	1414
46784	1635
46784	1676
46784	1835
46784	1925
46784	2920
46785	1031
46785	1135
46785	1207
46785	1357
46785	1412
46785	1605
46785	1782
46785	1805
46785	2804
46786	1051
46786	1057
46786	1135
46786	1207
46786	1367
46786	1609
46786	1782
46786	1805
46786	2806
46788	1077
46788	1078
46788	1135
46788	1209
46788	1357
46788	1782
46788	1815
46788	2806
46790	1012
46790	1135
46790	1209
46790	1357
46790	1609
46790	1782
46790	1809
46790	1960
46790	2804
46791	1412
46791	1782
46791	1845
46791	2920
46791	2945
46791	2946
46791	2947
46791	2948
46791	2950
46792	1077
46792	1135
46792	1207
46792	1337
46792	1513
46792	1782
46792	1815
46792	2806
46793	1135
46793	1207
46793	1245
46793	1315
46793	1412
46793	1605
46793	1782
46793	1805
46793	2806
46797	1135
46797	1207
46797	1357
46797	1523
46797	1609
46797	1783
46797	1809
46797	1907
46797	2803
46800	1012
46800	1135
46800	1207
46800	1337
46800	1513
46800	1605
46800	1782
46800	1805
46800	2804
46818	1135
46818	1207
46818	1335
46818	1412
46818	1422
46818	1605
46818	1782
46818	1843
46818	2804
46819	1051
46819	1135
46819	1207
46819	1245
46819	1337
46819	1605
46819	1783
46819	1805
46819	1906
46819	2803
46821	1031
46821	1207
46821	1357
46821	1513
46821	1605
46821	1765
46821	1805
46821	1906
46821	2803
46826	1088
46826	1105
46826	1215
46826	1358
46826	1615
46826	1785
46826	1834
46826	1915
46829	1059
46829	1065
46829	1125
46829	1261
46829	1339
46829	1669
46829	1869
46829	1920
46829	1940
46831	1051
46831	1201
46831	1231
46831	1412
46831	1605
46831	1765
46831	1843
46831	1906
46831	2804
46842	1031
46842	1207
46842	1337
46842	1503
46842	1609
46842	1765
46842	1809
46842	1906
46842	2801
46844	1031
46844	1207
46844	1355
46844	1412
46844	1605
46844	1765
46844	1805
46844	1906
46844	2803
46845	1051
46845	1087
46845	1209
46845	1317
46845	1609
46845	1782
46845	1809
46845	1907
46845	1931
46845	2808
46853	1225
46853	1285
46853	1358
46853	1513
46853	1637
46853	1783
46853	1835
46853	1925
46859	1035
46859	1126
46859	1239
46859	1649
46859	1867
46859	1947
46859	2818
46863	1031
46863	1207
46863	1367
46863	1523
46863	1605
46863	1765
46863	1805
46863	1906
46863	2803
46873	1012
46873	1031
46873	1209
46873	1317
46873	1605
46873	1765
46873	1809
46873	1906
46873	2801
46891	1059
46891	1061
46891	1215
46891	1338
46891	1615
46891	1784
46891	1835
46891	1915
46902	1207
46902	1315
46902	1422
46902	1513
46902	1605
46902	1765
46902	1843
46902	1906
46902	2801
46905	1207
46905	1245
46905	1355
46905	1435
46905	1605
46905	1765
46905	1805
46905	1936
46905	2808
46924	1012
46924	1051
46924	1057
46924	1209
46924	1355
46924	1609
46924	1765
46924	1809
46924	1906
46924	2808
46925	1126
46925	1249
46925	1660
46925	1867
46925	1947
46925	2818
46925	1784A
46926	1012
46926	1135
46926	1201
46926	1231
46926	1412
46926	1605
46926	1782
46926	1843
46926	2808
46930	1215
46930	1357
46930	1413
46930	1524
46930	1613
46930	1805
46930	1915
46930	2920
46933	1135
46933	1207
46933	1357
46933	1412
46933	1523
46933	1605
46933	1782
46933	1805
46933	2803
46940	1135
46940	1207
46940	1357
46940	1513
46940	1523
46940	1605
46940	1782
46940	1805
46940	2807
46961	1077
46961	1135
46961	1207
46961	1337
46961	1523
46961	1609
46961	1771
46961	1805
46961	2801
46962	1012
46962	1135
46962	1201
46962	1231
46962	1355
46962	1523
46962	1605
46962	1783
46962	1805
46962	2802
46975	1012
46975	1135
46975	1209
46975	1317
46975	1609
46975	1772
46975	1809
46975	1906
46975	2802
46975	4935
46976	1031
46976	1135
46976	1207
46976	1357
46976	1412
46976	1605
46976	1765
46976	1805
46976	1931
46976	2808
46985	1077
46985	1209
46985	1337
46985	1503
46985	1650
46985	1771
46985	1809
46985	1960
46985	2804
47002	1207
47002	1335
47002	1412
47002	1503
47002	1605
47002	1765
47002	1805
47002	1906
47002	2808
47023	1012
47023	1207
47023	1245
47023	1315
47023	1605
47023	1765
47023	1843
47023	1907
47023	2804
47034	1219
47034	1247
47034	1357
47034	1615
47034	1845
47034	1919
47034	1784A
47063	1012
47063	1051
47063	1057
47063	1135
47063	1209
47063	1367
47063	1605
47063	1782
47063	1805
47063	2808
47066	1031
47066	1207
47066	1355
47066	1412
47066	1605
47066	1765
47066	1805
47066	1906
47066	2801
47068	1025
47068	1225
47068	1355
47068	1535
47068	1635
47068	1835
47068	1925
47068	1784A
47077	1012
47077	1078
47077	1135
47077	1209
47077	1337
47077	1629
47077	1782
47077	1809
47077	2803
47207	1051
47207	1207
47207	1315
47207	1513
47207	1605
47207	1765
47207	1805
47207	1936
47207	2804
47273	1012
47273	1105
47273	1215
47273	1357
47273	1615
47273	1782
47273	1843
47273	1915
47404	1051
47404	1135
47404	1207
47404	1355
47404	1605
47404	1782
47404	1805
47404	2804
47406	1012
47406	1135
47406	1207
47406	1357
47406	1412
47406	1605
47406	1782
47406	1805
47406	2806
47417	1051
47417	1207
47417	1355
47417	1422
47417	1605
47417	1765
47417	1805
47417	1906
47417	2803
47418	1051
47418	1057
47418	1135
47418	1209
47418	1357
47418	1609
47418	1782
47418	1809
47418	1960
47418	2802
47419	1219
47419	1358
47419	1413
47419	1629
47419	1782
47419	1860
47419	1919
47422	1012
47422	1209
47422	1357
47422	1435
47422	1629
47422	1765
47422	1809
47422	1906
47422	2807
47430	1088
47430	1135
47430	1209
47430	1245
47430	1337
47430	1609
47430	1771
47430	1809
47430	2801
47438	1012
